network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.75,20,0.0,net_return,65,4,0.026576039984911037,0.08378751474326483,0.6634615384615384,0.026576039984911037,0.005020702268249732,0.04820185796848657,0.01067429395950405,65,2,2000,42
W-corr,alpha_0.75,20,15.0,gross_return,65,4,0.026576039984911037,0.08378751474326483,0.6634615384615384,0.026576039984911037,0.005020702268249732,0.04820185796848657,0.01067429395950405,65,2,2000,42
W-corr,alpha_0.75,20,15.0,net_return,65,4,0.024585655369526425,0.08392722204919466,0.6634615384615384,0.024585655369526425,0.003018097603177965,0.046272314009156434,0.01069770198386948,65,2,2000,42
W-corr,b0_alpha_0.40,5,0.0,gross_return,68,1,0.0021705236110447106,0.03683947942446592,0.644891640866873,0.0021705236110447106,-0.0063247848854328294,0.010450463517992276,0.004309387099333166,68,2,2000,42
W-corr,b0_alpha_0.40,5,0.0,net_return,68,1,0.0021705236110447106,0.03683947942446592,0.644891640866873,0.0021705236110447106,-0.0063247848854328294,0.010450463517992276,0.004309387099333166,68,2,2000,42
W-corr,b0_alpha_0.40,5,15.0,gross_return,68,1,0.0021705236110447106,0.03683947942446592,0.644891640866873,0.0021705236110447106,-0.0063247848854328294,0.010450463517992276,0.004309387099333166,68,2,2000,42
W-corr,b0_alpha_0.40,5,15.0,net_return,68,1,0.00023584868844409105,0.03688738659765442,0.644891640866873,0.00023584868844409105,-0.008207795520221646,0.008518412978459391,0.004309870187674288,68,2,2000,42
W-corr,b0_alpha_0.40,20,0.0,gross_return,65,4,0.02442652669309408,0.07433217286632698,0.6507085020242915,0.02442652669309408,0.0062976973202742625,0.04287364631771309,0.009254404067338077,65,2,2000,42
W-corr,b0_alpha_0.40,20,0.0,net_return,65,4,0.02442652669309408,0.07433217286632698,0.6507085020242915,0.02442652669309408,0.0062976973202742625,0.04287364631771309,0.009254404067338077,65,2,2000,42
W-corr,b0_alpha_0.40,20,15.0,gross_return,65,4,0.02442652669309408,0.07433217286632698,0.6507085020242915,0.02442652669309408,0.0062976973202742625,0.04287364631771309,0.009254404067338077,65,2,2000,42
W-corr,b0_alpha_0.40,20,15.0,net_return,65,4,0.022474401187021206,0.0744322075818145,0.6507085020242915,0.022474401187021206,0.004316411435106798,0.04097235332859801,0.009269441170417218,65,2,2000,42
