network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.75,20,15.0,gross_return,65,4,0.01653787683615546,0.08493888509978141,0.6373076923076922,0.01653787683615546,-0.00758122698248553,0.040503928897734444,0.012163946650044317,65,2,2000,42
W-corr,alpha_0.75,20,15.0,net_return,65,4,0.014625953759232382,0.08490232529838108,0.6373076923076922,0.014625953759232382,-0.00939712858872145,0.03855525659746913,0.012163799783646994,65,2,2000,42
W-corr,b0_alpha_0.40,5,0.0,gross_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,b0_alpha_0.40,5,0.0,net_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,b0_alpha_0.40,5,15.0,gross_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,b0_alpha_0.40,5,15.0,net_return,68,1,0.006046278900919851,0.032089817653932824,0.6459558823529412,0.006046278900919851,-0.0012197741024911842,0.013752043704820388,0.0038737060373815967,68,2,2000,42
W-corr,b0_alpha_0.40,20,0.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,b0_alpha_0.40,20,0.0,net_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,b0_alpha_0.40,20,15.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,b0_alpha_0.40,20,15.0,net_return,65,4,0.008942480222122018,0.07136250067980174,0.6419230769230769,0.008942480222122018,-0.009193836026104477,0.028295374676599445,0.009571314926392653,65,2,2000,42
W-corr,gate_V1,5,0.0,gross_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,gate_V1,5,0.0,net_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,gate_V1,5,15.0,gross_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
W-corr,gate_V1,5,15.0,net_return,68,1,0.006046278900919851,0.032089817653932824,0.6459558823529412,0.006046278900919851,-0.0012197741024911842,0.013752043704820388,0.0038737060373815967,68,2,2000,42
W-corr,gate_V1,20,0.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V1,20,0.0,net_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V1,20,15.0,gross_return,65,4,0.01086824945289125,0.07140871774555803,0.6419230769230769,0.01086824945289125,-0.007279863733686665,0.03019887907570915,0.009573616307442566,65,2,2000,42
W-corr,gate_V1,20,15.0,net_return,65,4,0.008942480222122018,0.07136250067980174,0.6419230769230769,0.008942480222122018,-0.009193836026104477,0.028295374676599445,0.009571314926392653,65,2,2000,42
W-corr,gate_V2,5,0.0,gross_return,68,1,0.007984146547978674,0.03211710405421687,0.6459558823529412,0.007984146547978674,0.0007480349558655505,0.01569338227698833,0.003870782968020615,68,2,2000,42
